"species","decimalLongitude","decimalLatitude"
"Hydrochoerus hydrochaeris",-46.524906,-23.49165
"Hydrochoerus hydrochaeris",-47.844098,-15.675552
"Hydrochoerus hydrochaeris",-43.859254,-20.503548
"Hydrochoerus hydrochaeris",-47.809153,-15.798176
"Hydrochoerus hydrochaeris",-57.078463,-18.731251
"Hydrochoerus hydrochaeris",-55.528814,-29.760067
"Hydrochoerus hydrochaeris",-43.312463,-22.998452
"Hydrochoerus hydrochaeris",-47.454971,-21.949768
"Hydrochoerus hydrochaeris",-47.450041,-21.955206
"Hydrochoerus hydrochaeris",-47.451341,-21.962368
"Hydrochoerus hydrochaeris",-47.047863,-22.86901
"Hydrochoerus hydrochaeris",-47.04733,-22.870741
"Hydrochoerus hydrochaeris",-47.050267,-22.87546
"Hydrochoerus hydrochaeris",-47.051063,-22.874263
"Hydrochoerus hydrochaeris",-47.840339,-15.814814
"Hydrochoerus hydrochaeris",-47.856003,-15.760889
"Hydrochoerus hydrochaeris",-46.470395,-23.42023
"Hydrochoerus hydrochaeris",-56.071866,-9.857601
"Hydrochoerus hydrochaeris",-35.170404,-7.38521
"Hydrochoerus hydrochaeris",-47.837323,-15.818038
"Hydrochoerus hydrochaeris",-48.971595,-28.451194
"Hydrochoerus hydrochaeris",-34.874028,-7.108628
"Hydrochoerus hydrochaeris",-48.436161,-27.588126
"Hydrochoerus hydrochaeris",-47.512213,-22.41773
"Hydrochoerus hydrochaeris",-43.208109,-22.980351
"Hydrochoerus hydrochaeris",-48.60723,-27.136183
"Hydrochoerus hydrochaeris",-49.285722,-25.379125
"Hydrochoerus hydrochaeris",-54.441991,-25.68605
"Hydrochoerus hydrochaeris",-52.565896,-28.917947
"Hydrochoerus hydrochaeris",-48.971024,-26.933897
"Hydrochoerus hydrochaeris",-60.986196,1.420597
"Hydrochoerus hydrochaeris",-40.3059,-20.276961
"Hydrochoerus hydrochaeris",-43.208687,-22.980313
"Hydrochoerus hydrochaeris",-48.480516,-27.673363
"Hydrochoerus hydrochaeris",-43.528295,-22.885963
"Hydrochoerus hydrochaeris",-52.778472,-27.090126
"Hydrochoerus hydrochaeris",-50.079931,-29.158394
"Hydrochoerus hydrochaeris",-49.307315,-25.426759
"Hydrochoerus hydrochaeris",-41.887079,-22.763173
"Hydrochoerus hydrochaeris",-41.289352,-21.76202
"Hydrochoerus hydrochaeris",-48.996755,-28.472905
"Hydrochoerus hydrochaeris",-49.306603,-25.4345
"Hydrochoerus hydrochaeris",-46.719231,-23.55727
"Hydrochoerus hydrochaeris",-54.438942,-25.696695
"Hydrochoerus hydrochaeris",-48.029763,-15.831275
"Hydrochoerus hydrochaeris",-48.324281,-10.209434
"Hydrochoerus hydrochaeris",-40.41503,-20.601794
"Hydrochoerus hydrochaeris",-43.527772,-22.885537
"Hydrochoerus hydrochaeris",-49.307148,-25.425373
"Hydrochoerus hydrochaeris",-49.15494,-25.434535
"Hydrochoerus hydrochaeris",-48.489339,-27.694743
"Hydrochoerus hydrochaeris",-40.997801,-18.789077
"Hydrochoerus hydrochaeris",-44.110355,-20.022194
"Hydrochoerus hydrochaeris",-47.769746,-21.550583
"Hydrochoerus hydrochaeris",-53.705853,-29.717889
"Hydrochoerus hydrochaeris",-48.241242,-18.908544
"Hydrochoerus hydrochaeris",-45.436582,-23.642588
"Hydrochoerus hydrochaeris",-46.602813,-21.779183
"Hydrochoerus hydrochaeris",-46.718451,-23.632947
"Hydrochoerus hydrochaeris",-50.951535,-17.786265
"Hydrochoerus hydrochaeris",-56.630032,-13.54031
"Hydrochoerus hydrochaeris",-45.06793,-23.540058
"Hydrochoerus hydrochaeris",-34.902961,-8.04555
"Hydrochoerus hydrochaeris",-34.902756,-8.045941
"Hydrochoerus hydrochaeris",-47.457458,-21.951205
"Hydrochoerus hydrochaeris",-34.902819,-8.045661
"Hydrochoerus hydrochaeris",-43.977384,-19.856605
"Hydrochoerus hydrochaeris",-50.938917,-20.292775
"Hydrochoerus hydrochaeris",-49.072597,-25.37345
"Hydrochoerus hydrochaeris",-47.000489,-23.579955
"Hydrochoerus hydrochaeris",-46.713991,-23.722309
"Hydrochoerus hydrochaeris",-48.029538,-15.831384
"Hydrochoerus hydrochaeris",-49.272259,-16.681284
"Hydrochoerus hydrochaeris",-49.072028,-25.374263
"Hydrochoerus hydrochaeris",-47.446892,-21.953834
"Hydrochoerus hydrochaeris",-52.513567,-32.55185
"Hydrochoerus hydrochaeris",-48.892839,-27.099456
"Hydrochoerus hydrochaeris",-34.905111,-8.052375
"Hydrochoerus hydrochaeris",-41.442914,-19.176828
"Hydrochoerus hydrochaeris",-46.731758,-23.550812
"Hydrochoerus hydrochaeris",-46.728705,-23.551097
"Hydrochoerus hydrochaeris",-34.903842,-8.050931
"Hydrochoerus hydrochaeris",-43.95408,-20.1239
"Hydrochoerus hydrochaeris",-44.191323,-23.185088
"Hydrochoerus hydrochaeris",-47.45367,-21.95095
"Hydrochoerus hydrochaeris",-47.659493,-25.999163
"Hydrochoerus hydrochaeris",-47.841876,-15.819882
"Hydrochoerus hydrochaeris",-49.306789,-25.433756
"Hydrochoerus hydrochaeris",-42.772298,-22.453254
"Hydrochoerus hydrochaeris",-46.725575,-23.55404
"Hydrochoerus hydrochaeris",-46.722981,-23.555523
"Hydrochoerus hydrochaeris",-48.025205,-15.835952
"Hydrochoerus hydrochaeris",-47.857319,-15.818971
"Hydrochoerus hydrochaeris",-48.656921,-26.895407
"Hydrochoerus hydrochaeris",-47.806857,-21.237293
"Hydrochoerus hydrochaeris",-46.696542,-23.599153
"Hydrochoerus hydrochaeris",-48.415939,-1.430787
"Hydrochoerus hydrochaeris",-47.891887,-15.797515
"Hydrochoerus hydrochaeris",-43.902057,-20.724352
"Hydrochoerus hydrochaeris",-56.750864,-16.613436
"Hydrochoerus hydrochaeris",-46.478284,-23.583414
"Hydrochoerus hydrochaeris",-56.62154,-16.379104
"Hydrochoerus hydrochaeris",-43.459352,-20.217821
"Hydrochoerus hydrochaeris",-48.490003,-27.695119
"Hydrochoerus hydrochaeris",-56.621089,-16.378849
"Hydrochoerus hydrochaeris",-49.3074,-25.429083
"Hydrochoerus hydrochaeris",-47.881537,-21.983994
"Hydrochoerus hydrochaeris",-47.317356,-23.628503
"Hydrochoerus hydrochaeris",-48.445788,-1.466797
"Hydrochoerus hydrochaeris",-47.648032,-22.734097
"Hydrochoerus hydrochaeris",-48.303989,-18.91638
"Hydrochoerus hydrochaeris",-44.985636,-21.138786
"Hydrochoerus hydrochaeris",-46.172079,-23.509837
"Hydrochoerus hydrochaeris",-56.63241,-13.539033
"Hydrochoerus hydrochaeris",-47.165718,-22.740103
"Hydrochoerus hydrochaeris",-52.676945,-26.208049
"Hydrochoerus hydrochaeris",-46.553383,-23.507584
"Hydrochoerus hydrochaeris",-47.017162,-23.991485
"Hydrochoerus hydrochaeris",-50.410793,-23.765459
"Hydrochoerus hydrochaeris",-49.032695,-24.632706
"Hydrochoerus hydrochaeris",-35.069111,-7.00158
"Hydrochoerus hydrochaeris",-46.719528,-23.557031
"Hydrochoerus hydrochaeris",-56.750006,-16.509512
"Hydrochoerus hydrochaeris",-44.004124,-19.869546
"Hydrochoerus hydrochaeris",-48.710617,-2.543955
"Hydrochoerus hydrochaeris",-56.703233,-17.303263
"Hydrochoerus hydrochaeris",-47.449963,-21.965902
"Hydrochoerus hydrochaeris",-47.448872,-21.957935
"Hydrochoerus hydrochaeris",-46.914015,-22.745615
"Hydrochoerus hydrochaeris",-47.455503,-21.965667
"Hydrochoerus hydrochaeris",-47.447679,-21.95851
"Hydrochoerus hydrochaeris",-63.973244,-10.527297
"Hydrochoerus hydrochaeris",-43.16368,-19.933412
"Hydrochoerus hydrochaeris",-43.342448,-23.005825
"Hydrochoerus hydrochaeris",-48.48371,-27.675661
"Hydrochoerus hydrochaeris",-46.712659,-23.559809
"Hydrochoerus hydrochaeris",-38.49498,-3.753722
"Hydrochoerus hydrochaeris",-47.221015,-23.079303
"Hydrochoerus hydrochaeris",-43.926097,-19.65475
"Hydrochoerus hydrochaeris",-48.485658,-27.67661
"Hydrochoerus hydrochaeris",-46.714203,-23.558172
"Hydrochoerus hydrochaeris",-51.1753,-30.06085
"Hydrochoerus hydrochaeris",-36.63172,-9.40776
"Hydrochoerus hydrochaeris",-47.872232,-15.815887
"Hydrochoerus hydrochaeris",-45.446353,-22.429213
"Hydrochoerus hydrochaeris",-44.27925,-23.014794
"Hydrochoerus hydrochaeris",-46.718218,-23.557499
"Hydrochoerus hydrochaeris",-48.238255,-18.911517
"Hydrochoerus hydrochaeris",-47.472205,-21.95712
"Hydrochoerus hydrochaeris",-46.713991,-23.722309
"Hydrochoerus hydrochaeris",-47.459908,-21.963275
"Hydrochoerus hydrochaeris",-40.072074,-19.150798
"Hydrochoerus hydrochaeris",-47.453583,-21.951028
"Hydrochoerus hydrochaeris",-56.862988,-17.284406
"Hydrochoerus hydrochaeris",-41.88711,-22.76201
"Hydrochoerus hydrochaeris",-46.695755,-23.598338
"Hydrochoerus hydrochaeris",-41.837092,-22.401822
"Hydrochoerus hydrochaeris",-54.573317,-25.436772
"Hydrochoerus hydrochaeris",-48.51383,-27.592432
"Hydrochoerus hydrochaeris",-47.903659,-15.838822
"Hydrochoerus hydrochaeris",-43.896499,-19.634589
"Hydrochoerus hydrochaeris",-56.749781,-16.509252
"Hydrochoerus hydrochaeris",-48.894771,-27.098666
"Hydrochoerus hydrochaeris",-46.729416,-23.552173
"Hydrochoerus hydrochaeris",-53.704914,-29.717519
"Hydrochoerus hydrochaeris",-48.894756,-27.098662
"Hydrochoerus hydrochaeris",-46.729677,-23.551958
"Hydrochoerus hydrochaeris",-43.952225,-19.78263
"Hydrochoerus hydrochaeris",-46.655021,-23.807617
"Hydrochoerus hydrochaeris",-46.72932,-23.551927
"Hydrochoerus hydrochaeris",-46.729365,-23.552194
"Hydrochoerus hydrochaeris",-49.308596,-25.430015
"Hydrochoerus hydrochaeris",-49.313639,-25.428537
"Hydrochoerus hydrochaeris",-49.320478,-25.464933
"Hydrochoerus hydrochaeris",-56.749781,-16.509252
"Hydrochoerus hydrochaeris",-46.729397,-23.552166
"Hydrochoerus hydrochaeris",-48.630039,-26.940122
"Hydrochoerus hydrochaeris",-35.222981,-7.982916
"Hydrochoerus hydrochaeris",-49.314895,-25.436471
"Hydrochoerus hydrochaeris",-49.30723,-25.426265
"Hydrochoerus hydrochaeris",-49.312565,-25.42954
"Hydrochoerus hydrochaeris",-49.312772,-25.429251
"Hydrochoerus hydrochaeris",-46.466637,-23.572034
"Hydrochoerus hydrochaeris",-49.328813,-25.476478
"Hydrochoerus hydrochaeris",-49.30723,-25.426265
"Hydrochoerus hydrochaeris",-46.691119,-23.588313
"Hydrochoerus hydrochaeris",-46.714595,-23.628339
"Hydrochoerus hydrochaeris",-46.467789,-23.573244
"Hydrochoerus hydrochaeris",-46.46763,-23.572895
"Hydrochoerus hydrochaeris",-46.467789,-23.573244
"Hydrochoerus hydrochaeris",-46.466901,-23.583053
"Hydrochoerus hydrochaeris",-49.311631,-25.43193
"Hydrochoerus hydrochaeris",-49.312654,-25.429294
"Hydrochoerus hydrochaeris",-49.312727,-25.429151
"Hydrochoerus hydrochaeris",-43.697926,-22.752029
"Hydrochoerus hydrochaeris",-46.725692,-23.813745
"Hydrochoerus hydrochaeris",-46.465501,-23.573407
"Hydrochoerus hydrochaeris",-46.629819,-23.456003
"Hydrochoerus hydrochaeris",-47.524975,-22.372717
"Hydrochoerus hydrochaeris",-56.71237,-17.271481
"Hydrochoerus hydrochaeris",-49.329143,-25.479373
"Hydrochoerus hydrochaeris",-46.727786,-23.812307
"Hydrochoerus hydrochaeris",-51.313932,-11.722876
"Hydrochoerus hydrochaeris",-49.31016,-25.431514
"Hydrochoerus hydrochaeris",-46.697658,-23.603888
"Hydrochoerus hydrochaeris",-49.313287,-25.430983
"Hydrochoerus hydrochaeris",-46.14076,-23.586848
"Hydrochoerus hydrochaeris",-49.311263,-25.431726
"Hydrochoerus hydrochaeris",-49.328197,-25.474803
"Hydrochoerus hydrochaeris",-41.299145,-21.737759
"Hydrochoerus hydrochaeris",-42.870485,-20.763712
"Hydrochoerus hydrochaeris",-49.310012,-25.427705
"Hydrochoerus hydrochaeris",-49.265198,-25.426876
"Hydrochoerus hydrochaeris",-49.355849,-25.445444
"Hydrochoerus hydrochaeris",-46.723826,-23.554175
"Hydrochoerus hydrochaeris",-54.669375,-20.568513
"Hydrochoerus hydrochaeris",-47.94198,-15.846976
"Hydrochoerus hydrochaeris",-54.578112,-20.454737
"Hydrochoerus hydrochaeris",-54.576453,-20.455197
"Hydrochoerus hydrochaeris",-54.580108,-20.454122
"Hydrochoerus hydrochaeris",-48.50323,-1.465031
"Hydrochoerus hydrochaeris",-44.201578,-20.144404
"Hydrochoerus hydrochaeris",-54.576508,-20.455312
"Hydrochoerus hydrochaeris",-46.010041,-15.988926
"Hydrochoerus hydrochaeris",-54.576497,-20.455322
"Hydrochoerus hydrochaeris",-46.010041,-15.988926
"Hydrochoerus hydrochaeris",-54.579978,-20.454155
"Hydrochoerus hydrochaeris",-54.576542,-20.455345
"Hydrochoerus hydrochaeris",-54.581725,-20.45552
"Hydrochoerus hydrochaeris",-48.562883,-27.730791
"Hydrochoerus hydrochaeris",-47.902481,-15.839196
"Hydrochoerus hydrochaeris",-47.812038,-15.797975
"Hydrochoerus hydrochaeris",-45.023681,-23.233387
"Hydrochoerus hydrochaeris",-34.946208,-8.011104
"Hydrochoerus hydrochaeris",-34.860461,-7.137442
"Hydrochoerus hydrochaeris",-49.312619,-25.429264
"Hydrochoerus hydrochaeris",-47.901211,-15.838457
"Hydrochoerus hydrochaeris",-51.038503,-30.342014
"Hydrochoerus hydrochaeris",-54.441054,-25.691139
"Hydrochoerus hydrochaeris",-47.86692,-21.164125
"Hydrochoerus hydrochaeris",-44.614621,-19.861977
"Hydrochoerus hydrochaeris",-40.203694,-20.143762
"Hydrochoerus hydrochaeris",-40.194499,-20.15304
"Hydrochoerus hydrochaeris",-41.072353,-19.504463
"Hydrochoerus hydrochaeris",-47.055011,-22.875005
"Hydrochoerus hydrochaeris",-45.962177,-22.216838
"Hydrochoerus hydrochaeris",-51.716372,-20.782672
"Hydrochoerus hydrochaeris",-49.205472,-25.509283
"Hydrochoerus hydrochaeris",-43.229726,-22.904849
"Hydrochoerus hydrochaeris",-42.772787,-22.448745
"Hydrochoerus hydrochaeris",-47.879916,-21.985503
"Hydrochoerus hydrochaeris",-47.867985,-15.752327
"Hydrochoerus hydrochaeris",-50.182839,-16.805781
"Hydrochoerus hydrochaeris",-46.513418,-23.481765
"Hydrochoerus hydrochaeris",-43.932608,-22.642454
"Hydrochoerus hydrochaeris",-48.890521,-27.100123
"Hydrochoerus hydrochaeris",-47.448728,-21.958008
"Hydrochoerus hydrochaeris",-40.305675,-20.278578
"Hydrochoerus hydrochaeris",-46.718808,-23.633138
"Hydrochoerus hydrochaeris",-41.004262,-20.469577
"Hydrochoerus hydrochaeris",-55.962327,-16.1989
"Hydrochoerus hydrochaeris",-47.810963,-15.796896
"Hydrochoerus hydrochaeris",-52.315861,-23.868173
"Hydrochoerus hydrochaeris",-46.533822,-22.975722
"Hydrochoerus hydrochaeris",-46.727318,-23.504413
"Hydrochoerus hydrochaeris",-47.44829,-21.954998
"Hydrochoerus hydrochaeris",-49.312458,-25.429462
"Hydrochoerus hydrochaeris",-47.860458,-15.833887
"Hydrochoerus hydrochaeris",-52.105788,-25.804173
"Hydrochoerus hydrochaeris",-38.020844,-12.584969
"Hydrochoerus hydrochaeris",-46.726123,-23.553723
"Hydrochoerus hydrochaeris",-46.72373,-23.554041
"Hydrochoerus hydrochaeris",-47.087746,-22.835047
"Hydrochoerus hydrochaeris",-47.449578,-21.957905
"Hydrochoerus hydrochaeris",-51.231892,-30.047242
"Hydrochoerus hydrochaeris",-43.211884,-22.971041
"Hydrochoerus hydrochaeris",-51.2299,-30.047367
"Hydrochoerus hydrochaeris",-42.772556,-22.452338
"Hydrochoerus hydrochaeris",-41.515007,-21.777405
"Hydrochoerus hydrochaeris",-47.939919,-16.249728
"Hydrochoerus hydrochaeris",-47.449476,-21.957862
"Hydrochoerus hydrochaeris",-55.788405,-16.253113
"Hydrochoerus hydrochaeris",-56.621566,-16.378735
"Hydrochoerus hydrochaeris",-47.455397,-21.965633
"Hydrochoerus hydrochaeris",-46.716398,-23.63058
"Hydrochoerus hydrochaeris",-46.013153,-20.0397
"Hydrochoerus hydrochaeris",-45.666687,-23.373186
"Hydrochoerus hydrochaeris",-43.213708,-22.528963
"Hydrochoerus hydrochaeris",-52.353216,-23.917807
"Hydrochoerus hydrochaeris",-47.943321,-15.844633
"Hydrochoerus hydrochaeris",-47.943303,-15.844576
"Hydrochoerus hydrochaeris",-42.772574,-22.449663
"Hydrochoerus hydrochaeris",-47.870664,-15.849365
"Hydrochoerus hydrochaeris",-47.886366,-15.825082
"Hydrochoerus hydrochaeris",-54.458498,-25.651307
"Hydrochoerus hydrochaeris",-47.453622,-21.965038
"Hydrochoerus hydrochaeris",-52.118455,-23.714855
"Hydrochoerus hydrochaeris",-43.199521,-22.793722
"Hydrochoerus hydrochaeris",-46.728844,-23.552686
"Hydrochoerus hydrochaeris",-38.640605,-3.828613
"Hydrochoerus hydrochaeris",-47.450441,-21.958238
"Hydrochoerus hydrochaeris",-52.118036,-23.715896
"Hydrochoerus hydrochaeris",-47.453687,-21.965038
"Hydrochoerus hydrochaeris",-50.951402,-17.783609
"Hydrochoerus hydrochaeris",-54.813197,-10.42775
"Hydrochoerus hydrochaeris",-46.481073,-23.58602
"Hydrochoerus hydrochaeris",-54.458073,-25.648718
"Hydrochoerus hydrochaeris",-50.951309,-17.783106
"Hydrochoerus hydrochaeris",-52.106015,-32.025796
"Hydrochoerus hydrochaeris",-52.261286,-24.712933
"Hydrochoerus hydrochaeris",-47.660633,-15.866471
"Hydrochoerus hydrochaeris",-47.899581,-21.954019
"Hydrochoerus hydrochaeris",-56.695537,-17.241505
"Hydrochoerus hydrochaeris",-47.85152,-15.81892
"Hydrochoerus hydrochaeris",-47.93732,-15.849813
"Hydrochoerus hydrochaeris",-47.834041,-15.785918
"Hydrochoerus hydrochaeris",-56.617092,-20.091174
"Hydrochoerus hydrochaeris",-46.691948,-23.69622
"Hydrochoerus hydrochaeris",-56.77411,-17.364233
"Hydrochoerus hydrochaeris",-38.611666,-3.964932
"Hydrochoerus hydrochaeris",-37.621196,-11.356924
"Hydrochoerus hydrochaeris",-44.967972,-21.220325
"Hydrochoerus hydrochaeris",-51.229981,-30.047455
"Hydrochoerus hydrochaeris",-56.621429,-16.378801
"Hydrochoerus hydrochaeris",-47.454997,-21.965367
"Hydrochoerus hydrochaeris",-49.054189,-21.407077
"Hydrochoerus hydrochaeris",-49.719829,-29.326972
"Hydrochoerus hydrochaeris",-52.106274,-32.026284
"Hydrochoerus hydrochaeris",-48.494368,-27.588699
"Hydrochoerus hydrochaeris",-46.7162,-23.558588
"Hydrochoerus hydrochaeris",-47.067352,-22.836594
"Hydrochoerus hydrochaeris",-50.282861,-16.810792
"Hydrochoerus hydrochaeris",-47.066499,-22.842433
"Hydrochoerus hydrochaeris",-46.478284,-23.583414
"Hydrochoerus hydrochaeris",-52.318287,-23.866377
"Hydrochoerus hydrochaeris",-47.056679,-22.841724
"Hydrochoerus hydrochaeris",-47.065899,-22.842409
"Hydrochoerus hydrochaeris",-49.304677,-26.826392
"Hydrochoerus hydrochaeris",-41.292651,-21.816138
"Hydrochoerus hydrochaeris",-43.205737,-22.818717
"Hydrochoerus hydrochaeris",-48.970737,-26.934353
"Hydrochoerus hydrochaeris",-41.292877,-21.81588
"Hydrochoerus hydrochaeris",-53.712413,-29.729925
"Hydrochoerus hydrochaeris",-53.566852,-28.577683
"Hydrochoerus hydrochaeris",-45.885678,-23.168722
"Hydrochoerus hydrochaeris",-45.890102,-23.169927
"Hydrochoerus hydrochaeris",-47.472205,-21.95712
"Hydrochoerus hydrochaeris",-55.500026,-11.834081
"Hydrochoerus hydrochaeris",-45.88595,-23.168621
"Hydrochoerus hydrochaeris",-47.472205,-21.95712
"Hydrochoerus hydrochaeris",-47.450026,-21.959854
"Hydrochoerus hydrochaeris",-45.885587,-23.168958
"Hydrochoerus hydrochaeris",-45.885681,-23.16878
"Hydrochoerus hydrochaeris",-51.232903,-30.047625
"Hydrochoerus hydrochaeris",-47.443824,-23.492767
"Hydrochoerus hydrochaeris",-56.2394,-17.215852
"Hydrochoerus hydrochaeris",-45.886441,-23.168751
"Hydrochoerus hydrochaeris",-47.445833,-23.49424
"Hydrochoerus hydrochaeris",-67.874869,-9.952433
"Hydrochoerus hydrochaeris",-56.622667,-16.378597
"Hydrochoerus hydrochaeris",-47.475091,-23.480949
"Hydrochoerus hydrochaeris",-46.169206,-23.511781
"Hydrochoerus hydrochaeris",-47.446105,-23.494117
"Hydrochoerus hydrochaeris",-47.524161,-22.373189
"Hydrochoerus hydrochaeris",-56.986107,-19.609613
"Hydrochoerus hydrochaeris",-47.051639,-22.875781
"Hydrochoerus hydrochaeris",-47.444273,-23.492762
"Hydrochoerus hydrochaeris",-46.347266,-23.48014
"Hydrochoerus hydrochaeris",-56.62064,-16.379369
"Hydrochoerus hydrochaeris",-57.031161,-19.576447
"Hydrochoerus hydrochaeris",-49.309892,-25.426685
"Hydrochoerus hydrochaeris",-49.310063,-25.42684
"Hydrochoerus hydrochaeris",-49.310407,-25.426685
"Hydrochoerus hydrochaeris",-49.31075,-25.42777
"Hydrochoerus hydrochaeris",-47.45,-21.96
"Hydrochoerus hydrochaeris",-54.734962,-2.41839
"Hydrochoerus hydrochaeris",-41.292718,-21.815674
"Hydrochoerus hydrochaeris",-41.292723,-21.815736
"Hydrochoerus hydrochaeris",-40.334153,-20.221969
"Hydrochoerus hydrochaeris",-56.749495,-16.511233
"Hydrochoerus hydrochaeris",-45.885833,-23.168578
"Hydrochoerus hydrochaeris",-49.309545,-25.427998
"Hydrochoerus hydrochaeris",-47.848741,-15.75338
"Hydrochoerus hydrochaeris",-56.083524,-9.868177
"Hydrochoerus hydrochaeris",-46.035256,-23.411462
"Hydrochoerus hydrochaeris",-36.616667,-9.816667
"Hydrochoerus hydrochaeris",-44.576339,-20.092594
"Hydrochoerus hydrochaeris",-47.88205,-21.986337
"Hydrochoerus hydrochaeris",-47.837165,-15.761738
"Hydrochoerus hydrochaeris",-45.900003,-23.15198
"Hydrochoerus hydrochaeris",-56.673392,-9.030328
"Hydrochoerus hydrochaeris",-46.55358,-23.674169
"Hydrochoerus hydrochaeris",-48.576827,-27.581943
"Hydrochoerus hydrochaeris",-47.452335,-21.965185
"Hydrochoerus hydrochaeris",-34.904808,-8.050062
"Hydrochoerus hydrochaeris",-47.903169,-15.838913
"Hydrochoerus hydrochaeris",-47.44622,-23.494045
"Hydrochoerus hydrochaeris",-56.644663,-17.223337
"Hydrochoerus hydrochaeris",-45.450395,-22.429694
"Hydrochoerus hydrochaeris",-47.833796,-15.771941
"Hydrochoerus hydrochaeris",-47.881783,-21.986812
"Hydrochoerus hydrochaeris",-56.083524,-9.868177
"Hydrochoerus hydrochaeris",-42.880028,-20.756145
"Hydrochoerus hydrochaeris",-47.847669,-15.832551
"Hydrochoerus hydrochaeris",-47.881878,-21.986379
"Hydrochoerus hydrochaeris",-42.001007,-22.566513
"Hydrochoerus hydrochaeris",-54.577572,-20.456083
"Hydrochoerus hydrochaeris",-56.876606,-16.757552
"Hydrochoerus hydrochaeris",-54.568938,-20.45193
"Hydrochoerus hydrochaeris",-43.429749,-22.826949
"Hydrochoerus hydrochaeris",-56.516424,-20.983093
"Hydrochoerus hydrochaeris",-36.63172,-9.40776
"Hydrochoerus hydrochaeris",-57.037558,-19.573259
"Hydrochoerus hydrochaeris",-47.885485,-21.972463
"Hydrochoerus hydrochaeris",-56.794231,-19.138788
"Hydrochoerus hydrochaeris",-55.757492,-20.502802
"Hydrochoerus hydrochaeris",-47.333349,-23.198411
"Hydrochoerus hydrochaeris",-56.619946,-16.171478
"Hydrochoerus hydrochaeris",-53.567043,-28.577734
"Hydrochoerus hydrochaeris",-52.349993,-24.031762
"Hydrochoerus hydrochaeris",-52.35065,-24.029989
"Hydrochoerus hydrochaeris",-39.835436,-19.607735
"Hydrochoerus hydrochaeris",-42.757608,-22.42082
"Hydrochoerus hydrochaeris",-56.620693,-16.378984
"Hydrochoerus hydrochaeris",-49.435289,-28.59857
"Hydrochoerus hydrochaeris",-46.726676,-23.503904
"Hydrochoerus hydrochaeris",-56.766888,-17.360178
"Hydrochoerus hydrochaeris",-48.426292,-1.428121
